@relation kc1-class-level-top5percentDF-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.instance.ReservoirSample-S1-Z100

@attribute PERCENT_PUB_DATA numeric
@attribute ACCESS_TO_PUB_DATA numeric
@attribute COUPLING_BETWEEN_OBJECTS numeric
@attribute DEPTH numeric
@attribute LACK_OF_COHESION_OF_METHODS numeric
@attribute NUM_OF_CHILDREN numeric
@attribute DEP_ON_CHILD numeric
@attribute FAN_IN numeric
@attribute RESPONSE_FOR_CLASS numeric
@attribute WEIGHTED_METHODS_PER_CLASS numeric
@attribute minLOC_BLANK numeric
@attribute minBRANCH_COUNT numeric
@attribute minLOC_CODE_AND_COMMENT numeric
@attribute minLOC_COMMENTS numeric
@attribute minCYCLOMATIC_COMPLEXITY numeric
@attribute minDESIGN_COMPLEXITY numeric
@attribute minESSENTIAL_COMPLEXITY numeric
@attribute minLOC_EXECUTABLE numeric
@attribute minHALSTEAD_CONTENT numeric
@attribute minHALSTEAD_DIFFICULTY numeric
@attribute minHALSTEAD_EFFORT numeric
@attribute minHALSTEAD_ERROR_EST numeric
@attribute minHALSTEAD_LENGTH numeric
@attribute minHALSTEAD_LEVEL numeric
@attribute minHALSTEAD_PROG_TIME numeric
@attribute minHALSTEAD_VOLUME numeric
@attribute minNUM_OPERANDS numeric
@attribute minNUM_OPERATORS numeric
@attribute minNUM_UNIQUE_OPERANDS numeric
@attribute minNUM_UNIQUE_OPERATORS numeric
@attribute minLOC_TOTAL numeric
@attribute maxLOC_BLANK numeric
@attribute maxBRANCH_COUNT numeric
@attribute maxLOC_CODE_AND_COMMENT numeric
@attribute maxLOC_COMMENTS numeric
@attribute maxCYCLOMATIC_COMPLEXITY numeric
@attribute maxDESIGN_COMPLEXITY numeric
@attribute maxESSENTIAL_COMPLEXITY numeric
@attribute maxLOC_EXECUTABLE numeric
@attribute maxHALSTEAD_CONTENT numeric
@attribute maxHALSTEAD_DIFFICULTY numeric
@attribute maxHALSTEAD_EFFORT numeric
@attribute maxHALSTEAD_ERROR_EST numeric
@attribute maxHALSTEAD_LENGTH numeric
@attribute maxHALSTEAD_LEVEL numeric
@attribute maxHALSTEAD_PROG_TIME numeric
@attribute maxHALSTEAD_VOLUME numeric
@attribute maxNUM_OPERANDS numeric
@attribute maxNUM_OPERATORS numeric
@attribute maxNUM_UNIQUE_OPERANDS numeric
@attribute maxNUM_UNIQUE_OPERATORS numeric
@attribute maxLOC_TOTAL numeric
@attribute avgLOC_BLANK numeric
@attribute avgBRANCH_COUNT numeric
@attribute avgLOC_CODE_AND_COMMENT numeric
@attribute avgLOC_COMMENTS numeric
@attribute avgCYCLOMATIC_COMPLEXITY numeric
@attribute avgDESIGN_COMPLEXITY numeric
@attribute avgESSENTIAL_COMPLEXITY numeric
@attribute avgLOC_EXECUTABLE numeric
@attribute avgHALSTEAD_CONTENT numeric
@attribute avgHALSTEAD_DIFFICULTY numeric
@attribute avgHALSTEAD_EFFORT numeric
@attribute avgHALSTEAD_ERROR_EST numeric
@attribute avgHALSTEAD_LENGTH numeric
@attribute avgHALSTEAD_LEVEL numeric
@attribute avgHALSTEAD_PROG_TIME numeric
@attribute avgHALSTEAD_VOLUME numeric
@attribute avgNUM_OPERANDS numeric
@attribute avgNUM_OPERATORS numeric
@attribute avgNUM_UNIQUE_OPERANDS numeric
@attribute avgNUM_UNIQUE_OPERATORS numeric
@attribute avgLOC_TOTAL numeric
@attribute sumLOC_BLANK numeric
@attribute sumBRANCH_COUNT numeric
@attribute sumLOC_CODE_AND_COMMENT numeric
@attribute sumLOC_COMMENTS numeric
@attribute sumCYCLOMATIC_COMPLEXITY numeric
@attribute sumDESIGN_COMPLEXITY numeric
@attribute sumESSENTIAL_COMPLEXITY numeric
@attribute sumLOC_EXECUTABLE numeric
@attribute sumHALSTEAD_CONTENT numeric
@attribute sumHALSTEAD_DIFFICULTY numeric
@attribute sumHALSTEAD_EFFORT numeric
@attribute sumHALSTEAD_ERROR_EST numeric
@attribute sumHALSTEAD_LENGTH numeric
@attribute sumHALSTEAD_LEVEL numeric
@attribute sumHALSTEAD_PROG_TIME numeric
@attribute sumHALSTEAD_VOLUME numeric
@attribute sumNUM_OPERANDS numeric
@attribute sumNUM_OPERATORS numeric
@attribute sumNUM_UNIQUE_OPERANDS numeric
@attribute sumNUM_UNIQUE_OPERATORS numeric
@attribute sumLOC_TOTAL numeric
@attribute DL {DEF,NODEF}

@data
0.33,0,0.416667,0.166667,0.95,0,0,0.333333,0.189189,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.166667,0,0.2,0.111111,0.068966,0.181818,0,0.136364,0.181818,0.113636,0.08,0.19084,0.279602,0.274605,0.027245,0.075758,0.109403,0.5,0.027245,0.075701,0.14486,0.106195,0.175,0.378378,0.195122,0.081392,0.112397,0,0.057743,0.119008,0.131868,0.040506,0.165027,0.271508,0.228239,0.045317,0.113025,0.152618,0.472469,0.045317,0.115726,0.156322,0.150289,0.181045,0.335751,0.172549,0.031373,0.045933,0,0.03937,0.056042,0.071078,0.052326,0.065283,0.080354,0.041295,0.011311,0.030447,0.038489,0.204552,0.011311,0.030964,0.038297,0.038616,0.048901,0.058568,0.075642,NODEF
0,0,0.041667,0.166667,1,0,0,0.333333,0.09009,0.16,0,0,0,0,0,0,0,0,0.359576,0.4,0.062434,0,0.3,0.41791,0.061466,0.149842,0.166667,0.333333,0.2,0.4,0.111111,0,0,0,0,0,0,0,0.022901,0.084637,0.066977,0.000652,0.007576,0.015371,0.5,0.000652,0.007427,0.014019,0.016224,0.041667,0.162162,0.02439,0,0,0,0,0,0,0,0.02459,0.151605,0.112086,0.002113,0.019868,0.04126,0.62611,0.002113,0.020214,0.034483,0.04552,0.068655,0.248705,0.031719,0,0.002871,0,0,0.005254,0.007353,0.008721,0.002594,0.011965,0.005408,0.000141,0.001427,0.002775,0.072285,0.000141,0.001442,0.002253,0.003119,0.004945,0.011569,0.004511,NODEF
0,0,0.458333,0.333333,0,0,0,0.333333,0.184685,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.166667,0,0.2,0.111111,0.103448,0.318182,0,0.022727,0.318182,0.295455,0.32,0.29771,0.412618,0.437953,0.104845,0.181818,0.230561,1,0.104845,0.182662,0.240654,0.224189,0.291667,0.432432,0.303136,0.087206,0.439197,0,0.03712,0.439197,0.320251,0.347197,0.348946,0.657492,0.419076,0.226001,0.397351,0.450247,0.456737,0.226002,0.400358,0.427586,0.464492,0.462057,0.524056,0.333498,0.015686,0.065072,0,0.011811,0.064799,0.056373,0.063953,0.064419,0.090808,0.035384,0.026323,0.049952,0.05299,0.092279,0.026323,0.04999,0.048885,0.055696,0.058242,0.042661,0.065926,NODEF
0.5,0,0.041667,0.166667,1,0,0,0.333333,0.135135,0.2,0,0,0,0,0,0,0,0,0.469341,0.6,0.228838,0,0.5,0.597015,0.229314,0.366246,0.166667,0.5,0.2,0.6,0.111111,0,0,0,0,0,0,0,0,0.040091,0.046512,0.000119,0.003788,0.005425,0.335,0.000119,0.001959,0.004673,0.007375,0.016667,0.135135,0.003484,0,0,0,0,0,0,0,0,0.127841,0.095577,0.000747,0.008829,0.028394,0.618117,0.000747,0.011444,0.022989,0.031792,0.050855,0.227979,0.012687,0,0.001914,0,0,0.003503,0.004902,0.005814,0,0.007567,0.003459,0.000037,0.000476,0.001432,0.053522,0.000037,0.000612,0.001126,0.001634,0.002747,0.007954,0.001735,NODEF
0,0,0.416667,0,0.88,0,0,0,0.099099,0.22,0,0,0,0,0,0,0,0.25,0,0,0,0,0.1,0,0,0,0,0.166667,0,0.2,0.222222,0.068966,0.113636,0,0.159091,0.113636,0.113636,0.16,0.125954,0.379778,0.272186,0.031927,0.106061,0.141049,1,0.031927,0.106228,0.128505,0.148968,0.241667,0.351351,0.160279,0.043603,0.136954,0,0.028871,0.136954,0.182104,0.028933,0.220141,0.575317,0.378114,0.074028,0.228318,0.295855,0.235473,0.074028,0.230936,0.313957,0.284476,0.399577,0.521095,0.231395,0.023529,0.074641,0,0.027559,0.085814,0.120098,0.069767,0.12192,0.238375,0.095776,0.025867,0.086108,0.104458,0.142725,0.025867,0.086507,0.107682,0.102332,0.151099,0.12726,0.139833,NODEF
0,0,0.333333,0.166667,0.72,0,0,0.333333,0.162162,0.11,0,0,0,0,0,0,0,0,0.403482,0.4,0.105152,0,0.4,0.208955,0.104019,0.252366,0.166667,0.333333,0.2,0.4,0.111111,0.086207,0.045455,0,0.113636,0.045455,0.045455,0,0.049618,0.177613,0.133953,0.002625,0.018939,0.033454,0.5,0.002625,0.019484,0.042056,0.033923,0.1,0.216216,0.090592,0.110989,0.027047,0,0.070866,0.027047,0.035964,0,0.09687,0.296069,0.172181,0.0082,0.05298,0.091474,0.429194,0.0082,0.054697,0.082759,0.096952,0.144244,0.327838,0.129181,0.031373,0.015311,0,0.035433,0.022767,0.031863,0.02907,0.028102,0.064257,0.022845,0.001501,0.010466,0.016917,0.136266,0.001501,0.010732,0.014868,0.018268,0.028571,0.041938,0.042332,NODEF
0,0,0.583333,0.5,0,0,0,0.333333,0.184685,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.166667,0,0.2,0.222222,0.12069,0.090909,0,0.25,0.090909,0.090909,0.12,0.129771,0.171346,0.273488,0.017497,0.05303,0.079566,0.5,0.017497,0.053423,0.07243,0.084071,0.133333,0.378378,0.15331,0.122088,0.119008,0,0.147244,0.119008,0.158242,0.04557,0.191803,0.29118,0.359354,0.059495,0.143046,0.195386,0.319716,0.059495,0.1461,0.176552,0.207225,0.213592,0.484974,0.214418,0.031373,0.031579,0,0.066929,0.036778,0.051471,0.034884,0.050584,0.057451,0.043345,0.009899,0.02569,0.03285,0.092279,0.009899,0.026061,0.028835,0.035497,0.038462,0.056399,0.061763,NODEF
0,0,0.5,0,0.55,0,0,0,0.108108,0.2,0,0,0,0,0,0,0,0.5,0.469341,0.8,0.509595,1,0.6,0.074627,0.508274,0.489274,0.166667,0.666667,0.2,0.8,0.333333,0.051724,0.113636,0.416667,0.068182,0.113636,0.113636,0,0.141221,0.142805,0.390698,0.028197,0.056818,0.081374,0.25,0.028197,0.056827,0.086449,0.085546,0.141667,0.486486,0.15331,0.049598,0.119008,0.208696,0.030315,0.11405,0.118681,0,0.163115,0.238675,0.426553,0.058389,0.115232,0.159184,0.268029,0.058389,0.114772,0.142759,0.169509,0.172399,0.550259,0.15669,0.02549,0.064115,0.140351,0.027559,0.073555,0.090686,0.055233,0.086035,0.094183,0.1029,0.019431,0.041389,0.053527,0.154722,0.019431,0.040945,0.046632,0.058072,0.062088,0.127983,0.092297,NODEF
1,0,0.541667,0,0.88,0,0,0,0.445946,0.99,0,0,0,0,0,0,0,0.25,0,0,0,0,0.1,0,0,0,0,0.166667,0,0.2,0.333333,0.068966,0.125,0,0.045455,0.136364,0.136364,0.08,0.29771,0.861753,0.725581,0.071641,0.238636,0.281193,0.335,0.071641,0.239076,0.242991,0.30531,0.458333,0.351351,0.289199,0.111647,0.058982,0,0.025528,0.060548,0.079121,0.015989,0.189819,0.431794,0.261972,0.042221,0.143325,0.18925,0.364701,0.042221,0.146838,0.185554,0.191573,0.261129,0.397927,0.190579,0.272549,0.198086,0,0.110236,0.2662,0.370098,0.302326,0.475573,0.809348,0.300186,0.066739,0.244529,0.302274,1,0.06674,0.24883,0.287903,0.311748,0.446703,0.439624,0.527759,NODEF
0,0,0.625,0,0.78,0,0,0,0.04955,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.149842,0,0.333333,0,0.4,0.111111,0.086207,0.397727,0.083333,0.045455,0.295455,0.25,0.2,0.21374,0.372475,0.779163,0.388363,0.378788,0.402351,0.5,0.388364,0.380339,0.380841,0.415929,0.6,1,0.240418,0.097116,0.374155,0.047431,0.023622,0.306536,0.323676,0.110472,0.242921,0.365768,0.519246,0.544204,0.450331,0.447689,0.432101,0.544204,0.455126,0.425078,0.461902,0.432732,0.633066,0.249135,0.027451,0.088995,0.017544,0.011811,0.077058,0.090686,0.052326,0.070471,0.079384,0.068894,0.099605,0.088963,0.082796,0.137189,0.099606,0.089303,0.076369,0.087034,0.085714,0.080983,0.078418,NODEF
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403482,0.6,0.157729,0,0.4,0.746269,0.158392,0.252366,0.166667,0.5,0.2,0.6,0.111111,0,0,0,0,0,0,0,0,0.030042,0.037209,0.000071,0,0.004521,0.335,0.000071,0.001466,0.002336,0.0059,0.008333,0.108108,0.003484,0,0,0,0,0,0,0,0,0.095951,0.083413,0.000434,0,0.02236,0.677798,0.000435,0.007732,0.013793,0.027746,0.030513,0.198964,0.012687,0,0.003828,0,0,0.007005,0.009804,0.011628,0,0.009466,0.005031,0.000036,0,0.00188,0.097816,0.000036,0.00069,0.001126,0.002376,0.002747,0.011569,0.003123,NODEF
0,0,0.041667,0,0.75,0,0,0,0.027027,0.06,0,0,0,0,0,0,0,0.25,0,0,0,0,0.1,0,0,0,0,0.166667,0,0.2,0.222222,0,0,0,0,0,0,0,0.01145,0.049259,0.065116,0.000307,0.003788,0.008137,1,0.000308,0.003603,0.004673,0.010324,0.016667,0.189189,0.017422,0,0,0,0,0,0,0,0.035519,0.111536,0.065166,0.000653,0.004416,0.021295,1,0.000653,0.007983,0.018391,0.023121,0.040684,0.165803,0.042291,0,0.004785,0,0,0.008757,0.012255,0.014535,0.00562,0.013204,0.004716,0.000065,0.000476,0.002148,0.173177,0.000065,0.000854,0.001802,0.002376,0.004396,0.011569,0.008675,NODEF
0,0,1,0.5,1,0,0,0.666667,0.495495,0.73,0,0,0,0,0,0,0,0,0.439061,0.6,0.228838,0,0.5,0.029851,0.229314,0.366246,0.166667,0.5,0.2,0.6,0.111111,0.258621,1,0,0.590909,1,1,0.44,1,0.60318,0.835349,0.722725,0.659091,0.717902,0.335,0.722725,0.660257,0.665888,0.750737,0.608333,0.621622,1,0.213433,0.449874,0,0.175739,0.452749,0.577162,0.189323,0.549537,0.576078,0.712864,0.404841,0.494482,0.569114,0.129585,0.40484,0.495917,0.514743,0.603292,0.471406,0.749718,0.507313,0.378431,0.664115,0,0.551181,0.670753,0.906863,0.447674,1,0.78427,0.593292,0.464795,0.61275,0.660222,0.258074,0.464795,0.610376,0.580086,0.713055,0.585714,0.601591,0.980916,DEF
1,0,0.166667,0,0.75,0.4,0,0,0.036036,0.08,0,0,0,0,0,0,0,0,0.359576,0.4,0.062434,0,0.3,1,0.061466,0.149842,0.166667,0.333333,0.2,0.4,0.333333,0,0,0,0,0,0,0,0,0.027608,0.027907,0.000037,0,0.003617,0.5,0.000037,0.00101,0.002336,0.004425,0.008333,0.081081,0.010453,0,0,0,0,0,0,0,0,0.089158,0.065166,0.000255,0,0.018634,0.889876,0.000255,0.005651,0.013793,0.021676,0.030513,0.15544,0.038062,0,0.000957,0,0,0.001751,0.002451,0.002907,0,0.003518,0.001572,0.000008,0,0.000627,0.051369,0.000008,0.000202,0.000451,0.000743,0.001099,0.003615,0.002429,NODEF
0.67,0,0.583333,0.333333,0.96,0,0,0.333333,0.216216,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.166667,0,0.2,0,0.603448,0.590909,0.25,1,0.590909,0.545455,0.28,0.755725,0.556822,0.51014,0.248928,0.371212,0.434901,0.8,0.248928,0.372302,0.399533,0.457227,0.441667,0.459459,0.993031,0.348824,0.42503,0.111801,0.334083,0.42503,0.480377,0.141049,0.516393,0.601225,0.399824,0.344823,0.463576,0.498542,0.426288,0.344823,0.468801,0.478818,0.510941,0.451159,0.484086,0.542841,0.12549,0.127273,0.052632,0.212598,0.127846,0.156863,0.075581,0.190661,0.166073,0.067516,0.080325,0.116556,0.117347,0.172255,0.080325,0.117073,0.109484,0.122531,0.113736,0.078814,0.212353,NODEF
0,0,0.208333,0.166667,0,0,0,0.333333,0.045045,0.05,0,0,0,0,0,0,0,0.25,0,0,0,0,0.1,0,0,0,0,0.166667,0,0.2,0.222222,0.344828,0.159091,0,0.068182,0.159091,0.159091,0,0.244275,0.343935,0.337674,0.05981,0.136364,0.168174,0.035,0.05981,0.135173,0.184579,0.157817,0.308333,0.459459,0.313589,0.427309,0.257851,0,0.069291,0.257851,0.342857,0,0.406557,0.443598,0.333235,0.19544,0.354967,0.379059,0.027709,0.19544,0.352379,0.405517,0.362428,0.421082,0.410363,0.428835,0.054902,0.028708,0,0.015748,0.029772,0.041667,0.011628,0.05361,0.043762,0.020097,0.01626,0.031874,0.031865,0.003999,0.01626,0.031428,0.033116,0.031041,0.037912,0.023861,0.060028,NODEF
1,0,0.916667,0,0.94,0,0,0,0.13964,0.31,0,0,0,0,0,0,0,0,0.359576,0.4,0.062434,0,0.3,0.044776,0.061466,0.149842,0.166667,0.333333,0.2,0.4,0.111111,0.224138,0.340909,0.166667,0.227273,0.340909,0.340909,0.48,0.28626,0.42189,0.566326,0.118081,0.159091,0.195298,0.5,0.11808,0.159102,0.21028,0.185841,0.291667,0.621622,0.334495,0.105843,0.156758,0.033661,0.050292,0.156758,0.191422,0.122499,0.198837,0.3228,0.279316,0.10506,0.174321,0.210722,0.488856,0.105061,0.178285,0.204227,0.214805,0.239184,0.407154,0.201771,0.084314,0.122488,0.035088,0.070866,0.138354,0.183824,0.159884,0.162559,0.197437,0.104441,0.054191,0.09705,0.109828,0.437404,0.054191,0.098586,0.103402,0.114065,0.133516,0.146782,0.181471,DEF
0,0,0.416667,0,0.82,0,0,0,0.045045,0.1,0,0,0,0,0,0,0,0,0.359576,0.4,0.062434,0,0.3,0.089552,0.061466,0.149842,0.166667,0.333333,0.2,0.4,0,0.12069,0.090909,0,0.227273,0.090909,0.022727,0,0.148855,0.264633,0.297674,0.04027,0.102273,0.133816,0.5,0.04027,0.103234,0.140187,0.129794,0.25,0.432432,0.209059,0.076305,0.066116,0,0.096238,0.066116,0.029304,0,0.103825,0.228046,0.204651,0.046309,0.094188,0.122449,0.556542,0.04631,0.09714,0.122605,0.122351,0.159347,0.338515,0.124055,0.017647,0.019139,0,0.03937,0.024518,0.02451,0.023256,0.024643,0.040495,0.022216,0.006935,0.015224,0.018528,0.144571,0.006935,0.015595,0.018022,0.018862,0.025824,0.03543,0.03331,NODEF
0,0,0,0,1,0,0,0,0.031532,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NODEF
0.17,0,0.041667,0.5,1,0,0,0.333333,0.891892,0.24,0,0,0,0,0,0,0,0,0.403482,0.6,0.157729,0,0.4,1,0.158392,0.252366,0.166667,0.5,0.2,0.6,0,0,0,0,0,0,0,0,0,0.027608,0.027907,0.000037,0,0.003617,0.335,0.000037,0.00101,0.002336,0.004425,0.008333,0.081081,0,0,0,0,0,0,0,0,0,0.094288,0.0782,0.000365,0,0.021295,0.714032,0.000367,0.007092,0.013793,0.026012,0.030513,0.186529,0,0,0,0,0,0,0,0,0,0.00186,0.000943,0.000006,0,0.000358,0.020609,0.000006,0.000127,0.000225,0.000446,0.000549,0.002169,0,NODEF
0,0,0.125,0.166667,1,0,0,0.333333,0.171171,0.11,0,0,0,0,0,0,0,0,0.403482,0.6,0.157729,0,0.4,1,0.158392,0.252366,0.166667,0.5,0.2,0.6,0.111111,0,0,0,0,0,0,0,0,0.040091,0.027907,0.000054,0,0.004521,0.335,0.000054,0.001466,0.004673,0.004425,0.016667,0.081081,0.010453,0,0,0,0,0,0,0,0,0.128395,0.0782,0.000497,0,0.025555,0.714032,0.000499,0.009652,0.024828,0.026012,0.054924,0.186529,0.017762,0,0.003828,0,0,0.007005,0.009804,0.011628,0,0.012666,0.004716,0.000041,0,0.002148,0.103045,0.000041,0.000861,0.002027,0.002228,0.004945,0.010846,0.003817,NODEF
0,0,0.208333,0,0.86,0,0,0,0.108108,0.24,0,0,0,0,0,0,0,0,0.359576,0.4,0.062434,0,0.3,0.074627,0.061466,0.149842,0.166667,0.333333,0.2,0.4,0,0.12069,0.136364,1,0.386364,0.136364,0.113636,0.24,0.21374,0.526261,0.371721,0.058069,0.132576,0.169078,0.5,0.058068,0.133952,0.175234,0.165192,0.291667,0.540541,0.292683,0.171687,0.18595,1,0.26706,0.18595,0.192308,0.164557,0.293716,0.51157,0.440525,0.139352,0.274834,0.325643,0.305062,0.139352,0.278355,0.322414,0.327673,0.414471,0.619171,0.332516,0.105882,0.108134,0.807018,0.291339,0.119089,0.142157,0.142442,0.185906,0.242243,0.127525,0.055649,0.118459,0.1314,0.21132,0.055649,0.119165,0.12638,0.13471,0.179121,0.172813,0.226232,NODEF
0,0,0.083333,0.166667,0.94,0,0,0.333333,0.234234,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.166667,0,0.2,0,0,0.056818,0,0,0.068182,0.068182,0,0.133588,0.684191,0.144744,0.024602,0.128788,0.168174,0.335,0.024602,0.129739,0.130841,0.19174,0.3,0.27027,0.125436,0,0.014584,0,0,0.017501,0.023271,0,0.034716,0.220648,0.092858,0.014634,0.05298,0.077353,0.638179,0.014636,0.05983,0.057606,0.089765,0.09154,0.204816,0.02836,0,0.020096,0,0,0.033275,0.046569,0.046512,0.015564,0.074009,0.019041,0.004139,0.016175,0.022109,0.313134,0.00414,0.018143,0.015995,0.02614,0.028022,0.040492,0.018737,NODEF
0,0,0.375,0,0.83,0,0,0,0.063063,0.14,0,0,0,0,0,0,0,0,0.359576,0.4,0.062434,0,0.3,0.074627,0.061466,0.149842,0.166667,0.333333,0.2,0.4,0.111111,0.086207,0.113636,0.083333,0.045455,0.113636,0.090909,0.16,0.156489,0.208277,0.372093,0.049521,0.102273,0.130199,0.5,0.049521,0.101559,0.130841,0.129794,0.233333,0.540541,0.170732,0.054504,0.099174,0.037267,0.01856,0.099174,0.11303,0.0434,0.132319,0.248471,0.253516,0.055244,0.109746,0.141463,0.50774,0.055244,0.113044,0.141872,0.141206,0.202695,0.430792,0.134124,0.019608,0.039234,0.017544,0.011811,0.047285,0.061275,0.049419,0.048854,0.068634,0.04281,0.012869,0.027593,0.033298,0.205168,0.012869,0.02823,0.03244,0.033863,0.051099,0.070137,0.055864,NODEF
0,0,0.041667,0.5,1,0,0,0.333333,0.238739,0.22,0,0,0,0,0,0,0,0,0.359576,0.4,0.062434,0,0.3,0.597015,0.061466,0.149842,0.166667,0.333333,0.2,0.4,0.111111,0,0,0,0,0,0,0,0.003817,0.065679,0.046512,0.000244,0.003788,0.009042,0.5,0.000244,0.004003,0.009346,0.00885,0.033333,0.135135,0.017422,0,0,0,0,0,0,0,0.005464,0.15013,0.091233,0.001066,0.008829,0.032831,0.676732,0.001066,0.014681,0.032184,0.033237,0.071197,0.217617,0.042291,0,0.004785,0,0,0.008757,0.012255,0.014535,0.000865,0.017773,0.006603,0.000106,0.000951,0.003312,0.117195,0.000106,0.001571,0.003154,0.003416,0.007692,0.015184,0.008675,NODEF
0,0,0.5,0.166667,0.83,0,0,0.333333,0.234234,0.39,0,0,0,0,0,0,0,0,0.403482,0.44,0.157729,0,0.4,0.059701,0.158392,0.252366,0.166667,0.5,0.2,0.4,0.111111,0.206897,0.159091,0.083333,0.477273,0.159091,0.159091,0.12,0.28626,0.404382,0.441674,0.076307,0.147727,0.191682,0.455,0.076307,0.149518,0.212617,0.178466,0.3,0.459459,0.317073,0.14389,0.215348,0.014907,0.111361,0.215348,0.252433,0.073779,0.409836,0.55867,0.45116,0.14292,0.306527,0.367955,0.264907,0.142921,0.308364,0.388177,0.355244,0.435903,0.575574,0.398748,0.129412,0.17799,0.017544,0.177165,0.192644,0.247549,0.148256,0.378297,0.385796,0.190463,0.083232,0.192674,0.216523,0.26761,0.083232,0.192518,0.221897,0.212981,0.274725,0.234273,0.393477,DEF
1,0,0.125,0,0.67,0,0,0,0.076577,0.17,0,0,0,0,0,0,0,0,0.403482,0.6,0.157729,0,0.4,0.134328,0.158392,0.252366,0.166667,0.5,0.2,0.6,0,0.051724,0.045455,0.25,0.045455,0.045455,0.045455,0,0.034351,0.284419,0.204651,0.005366,0.018939,0.034358,0.335,0.005366,0.020011,0.037383,0.035398,0.108333,0.297297,0.04878,0.020348,0.039669,0.208696,0.011549,0.039669,0.035165,0,0.071038,0.329001,0.19887,0.012626,0.058278,0.102573,0.451865,0.012625,0.063586,0.108506,0.098844,0.160703,0.319171,0.072741,0.007843,0.02488,0.105263,0.007874,0.035026,0.044118,0.040698,0.028102,0.09737,0.035981,0.003151,0.015699,0.025868,0.195632,0.003151,0.017013,0.026583,0.025397,0.043407,0.055676,0.034698,NODEF
0,0,0.166667,0,0.5,0,0,0,0.04955,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068966,0.022727,0,0.022727,0.022727,0,0,0.026718,0.060707,0.130233,0.001768,0.011364,0.018987,0.25,0.001768,0.01036,0.016355,0.020649,0.041667,0.27027,0.041812,0.076305,0.016529,0,0.014436,0.016529,0,0,0.032787,0.079694,0.104266,0.003467,0.017661,0.032831,0.172292,0.003466,0.018051,0.025287,0.037572,0.04577,0.227979,0.048635,0.011765,0.006699,0,0.003937,0.010508,0.012255,0.014535,0.005188,0.009434,0.007546,0.000346,0.001903,0.003312,0.029837,0.000346,0.001932,0.002478,0.003862,0.004945,0.015907,0.009715,NODEF
0,0,0.166667,0,0,0,0,0,0.022523,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111,0.034483,0,0,0.022727,0,0,0,0.049618,0.246296,0.12093,0.006185,0.037879,0.05877,0.075,0.006185,0.03903,0.060748,0.057522,0.15,0.243243,0.15331,0.030522,0,0,0.017323,0,0,0,0.042623,0.168233,0.067773,0.012233,0.05298,0.070275,0.031972,0.012234,0.054796,0.071724,0.069364,0.109847,0.124352,0.279123,0.003922,0.003828,0,0.003937,0.007005,0.009804,0.011628,0.00562,0.016597,0.004087,0.001018,0.004757,0.005908,0.004614,0.001018,0.004887,0.005857,0.005941,0.00989,0.007231,0.039556,NODEF
0,0,0.25,0.333333,0.74,0,0,0.666667,0.216216,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.166667,0,0.2,0,0.051724,0.090909,0,0,0.090909,0.090909,0,0.103053,0.135502,0.348837,0.028313,0.060606,0.089512,1,0.028313,0.061937,0.093458,0.087021,0.133333,0.432432,0.114983,0.032702,0.080283,0,0,0.080283,0.087912,0,0.110851,0.194154,0.292194,0.03377,0.078209,0.117379,0.317178,0.033771,0.080171,0.11757,0.117258,0.140942,0.414508,0.114187,0.017647,0.051675,0,0,0.064799,0.083333,0.05814,0.061392,0.080445,0.074012,0.0118,0.029496,0.041443,0.192249,0.0118,0.030031,0.040324,0.04218,0.053297,0.101229,0.072519,NODEF
