@relation kc1-class-level-defectiveornot-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.instance.ReservoirSample-S1-Z100

@attribute PERCENT_PUB_DATA numeric
@attribute ACCESS_TO_PUB_DATA numeric
@attribute COUPLING_BETWEEN_OBJECTS numeric
@attribute DEPTH numeric
@attribute LACK_OF_COHESION_OF_METHODS numeric
@attribute NUM_OF_CHILDREN numeric
@attribute DEP_ON_CHILD numeric
@attribute FAN_IN numeric
@attribute RESPONSE_FOR_CLASS numeric
@attribute WEIGHTED_METHODS_PER_CLASS numeric
@attribute minLOC_BLANK numeric
@attribute minBRANCH_COUNT numeric
@attribute minLOC_CODE_AND_COMMENT numeric
@attribute minLOC_COMMENTS numeric
@attribute minCYCLOMATIC_COMPLEXITY numeric
@attribute minDESIGN_COMPLEXITY numeric
@attribute minESSENTIAL_COMPLEXITY numeric
@attribute minLOC_EXECUTABLE numeric
@attribute minHALSTEAD_CONTENT numeric
@attribute minHALSTEAD_DIFFICULTY numeric
@attribute minHALSTEAD_EFFORT numeric
@attribute minHALSTEAD_ERROR_EST numeric
@attribute minHALSTEAD_LENGTH numeric
@attribute minHALSTEAD_LEVEL numeric
@attribute minHALSTEAD_PROG_TIME numeric
@attribute minHALSTEAD_VOLUME numeric
@attribute minNUM_OPERANDS numeric
@attribute minNUM_OPERATORS numeric
@attribute minNUM_UNIQUE_OPERANDS numeric
@attribute minNUM_UNIQUE_OPERATORS numeric
@attribute minLOC_TOTAL numeric
@attribute maxLOC_BLANK numeric
@attribute maxBRANCH_COUNT numeric
@attribute maxLOC_CODE_AND_COMMENT numeric
@attribute maxLOC_COMMENTS numeric
@attribute maxCYCLOMATIC_COMPLEXITY numeric
@attribute maxDESIGN_COMPLEXITY numeric
@attribute maxESSENTIAL_COMPLEXITY numeric
@attribute maxLOC_EXECUTABLE numeric
@attribute maxHALSTEAD_CONTENT numeric
@attribute maxHALSTEAD_DIFFICULTY numeric
@attribute maxHALSTEAD_EFFORT numeric
@attribute maxHALSTEAD_ERROR_EST numeric
@attribute maxHALSTEAD_LENGTH numeric
@attribute maxHALSTEAD_LEVEL numeric
@attribute maxHALSTEAD_PROG_TIME numeric
@attribute maxHALSTEAD_VOLUME numeric
@attribute maxNUM_OPERANDS numeric
@attribute maxNUM_OPERATORS numeric
@attribute maxNUM_UNIQUE_OPERANDS numeric
@attribute maxNUM_UNIQUE_OPERATORS numeric
@attribute maxLOC_TOTAL numeric
@attribute avgLOC_BLANK numeric
@attribute avgBRANCH_COUNT numeric
@attribute avgLOC_CODE_AND_COMMENT numeric
@attribute avgLOC_COMMENTS numeric
@attribute avgCYCLOMATIC_COMPLEXITY numeric
@attribute avgDESIGN_COMPLEXITY numeric
@attribute avgESSENTIAL_COMPLEXITY numeric
@attribute avgLOC_EXECUTABLE numeric
@attribute avgHALSTEAD_CONTENT numeric
@attribute avgHALSTEAD_DIFFICULTY numeric
@attribute avgHALSTEAD_EFFORT numeric
@attribute avgHALSTEAD_ERROR_EST numeric
@attribute avgHALSTEAD_LENGTH numeric
@attribute avgHALSTEAD_LEVEL numeric
@attribute avgHALSTEAD_PROG_TIME numeric
@attribute avgHALSTEAD_VOLUME numeric
@attribute avgNUM_OPERANDS numeric
@attribute avgNUM_OPERATORS numeric
@attribute avgNUM_UNIQUE_OPERANDS numeric
@attribute avgNUM_UNIQUE_OPERATORS numeric
@attribute avgLOC_TOTAL numeric
@attribute sumLOC_BLANK numeric
@attribute sumBRANCH_COUNT numeric
@attribute sumLOC_CODE_AND_COMMENT numeric
@attribute sumLOC_COMMENTS numeric
@attribute sumCYCLOMATIC_COMPLEXITY numeric
@attribute sumDESIGN_COMPLEXITY numeric
@attribute sumESSENTIAL_COMPLEXITY numeric
@attribute sumLOC_EXECUTABLE numeric
@attribute sumHALSTEAD_CONTENT numeric
@attribute sumHALSTEAD_DIFFICULTY numeric
@attribute sumHALSTEAD_EFFORT numeric
@attribute sumHALSTEAD_ERROR_EST numeric
@attribute sumHALSTEAD_LENGTH numeric
@attribute sumHALSTEAD_LEVEL numeric
@attribute sumHALSTEAD_PROG_TIME numeric
@attribute sumHALSTEAD_VOLUME numeric
@attribute sumNUM_OPERANDS numeric
@attribute sumNUM_OPERATORS numeric
@attribute sumNUM_UNIQUE_OPERANDS numeric
@attribute sumNUM_UNIQUE_OPERATORS numeric
@attribute sumLOC_TOTAL numeric
@attribute DL {_TRUE,FALSE}

@data
0,0,0.958333,0.166667,0.92,0,0,0.333333,0.238739,0.25,0,0,0,0,0,0,0,0,0.403482,0.4,0.105152,0,0.4,0.044776,0.104019,0.252366,0.166667,0.333333,0.2,0.4,0,0.275862,0.25,0,0.136364,0.25,0.25,0.2,0.370229,0.710038,0.538605,0.144752,0.310606,0.345389,0.5,0.144753,0.311599,0.327103,0.356932,0.583333,0.594595,0.400697,0.253333,0.253884,0,0.069291,0.253884,0.327033,0.066835,0.326557,0.441461,0.473869,0.268948,0.362384,0.389281,0.408384,0.268949,0.366619,0.385655,0.391561,0.4162,0.599378,0.316678,0.162745,0.145455,0,0.07874,0.154116,0.210784,0.101744,0.215305,0.217755,0.142893,0.111876,0.162702,0.163623,0.294679,0.111877,0.163491,0.157468,0.167682,0.187363,0.174259,0.224844,_TRUE
0,0,0.583333,0.5,0.72,0,0,0.333333,0.121622,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.166667,0,0.2,0.111111,0.327586,0.522727,0,0.25,0.522727,0.386364,0.72,0.51145,0.42334,0.697488,0.294504,0.32197,0.367993,1,0.294505,0.322196,0.378505,0.361357,0.491667,0.756757,0.536585,0.56593,1,0,0.187664,1,1,1,1,0.756298,1,1,1,1,0.237123,1,1,1,1,0.877254,1,0.91138,0.17451,0.242105,0,0.102362,0.231173,0.25,0.261628,0.316472,0.179064,0.144742,0.199669,0.215509,0.201754,0.082129,0.199669,0.214053,0.19599,0.205555,0.18956,0.139552,0.302915,FALSE
0,0,0.541667,0.166667,0.8,0,0,0.333333,0.202703,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.166667,0,0.2,0,0.051724,0.136364,0,0.113636,0.136364,0.090909,0.12,0.133588,0.241583,0.324651,0.028049,0.083333,0.112116,0.665,0.028049,0.082176,0.11215,0.112094,0.2,0.432432,0.149826,0.055109,0.093664,0,0.021654,0.093664,0.095238,0.059072,0.148907,0.324575,0.260477,0.029828,0.098601,0.134871,0.350207,0.029828,0.095171,0.138314,0.132707,0.213592,0.417962,0.152954,0.05098,0.098565,0,0.035433,0.120841,0.14951,0.142442,0.141375,0.230543,0.113106,0.017867,0.063749,0.081633,0.363888,0.017867,0.061115,0.081325,0.081836,0.138462,0.174982,0.162734,_TRUE
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403482,0.6,0.157729,0,0.4,1,0.158392,0.252366,0.166667,0.5,0.2,0.6,0,0,0,0,0,0,0,0,0,0.040091,0.027907,0.000054,0,0.004521,0.335,0.000054,0.001466,0.004673,0.004425,0.016667,0.081081,0,0,0,0,0,0,0,0,0,0.1085,0.0782,0.00042,0,0.02307,0.714032,0.000422,0.008158,0.018391,0.026012,0.040684,0.186529,0,0,0.001914,0,0,0.003503,0.004902,0.005814,0,0.006422,0.00283,0.000021,0,0.001164,0.061827,0.000021,0.000437,0.000901,0.001337,0.002198,0.006508,0.000694,FALSE
0,0,0.166667,0,0,0,0,0,0.022523,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111,0,0.022727,0,0,0.022727,0.022727,0,0,0,0,0,0,0.000904,0,0,0,0,0.001475,0,0.027027,0.066202,0,0.059504,0,0,0.059504,0.079121,0,0,0,0,0,0,0.001065,0,0,0,0,0.001734,0,0.012435,0.149712,0,0.009569,0,0,0.012259,0.017157,0.011628,0,0,0,0,0,0.00009,0,0,0,0,0.000149,0,0.000723,0.02186,_TRUE
0,0,0.166667,0.166667,0.84,0.2,0,0.666667,0.148649,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.166667,0,0.2,0,0.034483,0.090909,0,0,0.090909,0.045455,0,0.064885,0.103698,0.210791,0.005914,0.022727,0.035262,0.335,0.005914,0.022279,0.03972,0.036873,0.075,0.378378,0.066202,0.035218,0.106802,0,0,0.106802,0.101437,0,0.100883,0.169118,0.225937,0.016721,0.061131,0.092553,0.254134,0.016721,0.060337,0.096552,0.09004,0.126747,0.396971,0.092716,0.011765,0.038278,0,0,0.045534,0.053922,0.034884,0.034587,0.043378,0.035428,0.003617,0.014272,0.020229,0.095355,0.003617,0.013992,0.0205,0.02005,0.02967,0.060014,0.037127,FALSE
0,0,0.416667,0,0.88,0.4,0,0,0.103604,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.166667,0,0.2,0,0.155172,0.136364,0.083333,0.227273,0.136364,0.113636,0.24,0.183206,0.228426,0.361674,0.051314,0.109848,0.142857,0.5,0.051314,0.108267,0.126168,0.153392,0.208333,0.486486,0.222997,0.122752,0.06899,0.022684,0.173228,0.06899,0.080268,0.079251,0.134711,0.263729,0.217372,0.050967,0.107113,0.141661,0.418874,0.050968,0.107497,0.130735,0.14853,0.171139,0.340617,0.161075,0.072549,0.051675,0.017544,0.181102,0.06655,0.088235,0.098837,0.081712,0.11968,0.060304,0.019505,0.044244,0.05478,0.278068,0.019505,0.044102,0.04911,0.058518,0.070879,0.091106,0.108952,FALSE
0,0,0.041667,0.166667,0,0,0,0.333333,0.009009,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.166667,0,0.2,0,0.111111,0,0,0,0,0,0,0,0.003817,0.032114,0.046512,0.000119,0.003788,0.005425,0.2,0.000119,0.001959,0.002336,0.007375,0.008333,0.135135,0.006969,0,0,0,0,0,0,0,0.008197,0.054839,0.065166,0.00059,0.013245,0.018634,0.213144,0.000589,0.006875,0.013793,0.021676,0.030513,0.15544,0.019031,0,0.000957,0,0,0.001751,0.002451,0.002907,0.000432,0.002164,0.001572,0.00002,0.000476,0.000627,0.012304,0.00002,0.000245,0.000451,0.000743,0.001099,0.003615,0.001388,FALSE
0,0,0.125,0,0.38,0,0,0,0.031532,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017241,0.022727,0,0,0.022727,0.022727,0,0.026718,0.078732,0.111628,0.00117,0.011364,0.017179,0.12,0.00117,0.009597,0.014019,0.019174,0.05,0.27027,0.027875,0.010901,0.085006,0,0,0.085006,0.11303,0,0.070258,0.189916,0.224917,0.00805,0.05298,0.075295,0.184217,0.00805,0.047051,0.065025,0.081751,0.126412,0.452998,0.067062,0.001961,0.017225,0,0,0.021016,0.029412,0.017442,0.01297,0.02623,0.01899,0.000938,0.00666,0.008861,0.037219,0.000938,0.005875,0.007434,0.009802,0.015934,0.036876,0.01492,FALSE
1,0,0,0,1,0.2,0,0,0.157658,0.35,0,0,0,0,0,0,0,0,0.359576,0.4,0.062434,0,0.3,0.328358,0.061466,0.149842,0.166667,0.333333,0.2,0.4,0,0,0.045455,0,0,0.045455,0.022727,0.08,0.003817,0.06138,0.083721,0.000738,0.007576,0.012658,0.5,0.000739,0.006731,0.011682,0.013274,0.041667,0.243243,0.010453,0,0.009917,0,0,0.009917,0.006593,0.01519,0.001639,0.120037,0.08602,0.000811,0.003974,0.026886,0.698579,0.000813,0.010752,0.023448,0.029046,0.050347,0.202073,0.014591,0,0.02201,0,0,0.036778,0.04902,0.061047,0.000865,0.047367,0.020751,0.00027,0.001427,0.00904,0.403261,0.00027,0.003836,0.007659,0.009951,0.018132,0.046999,0.014573,FALSE
0,0,0.666667,0.166667,0.87,0,0,0.333333,0.18018,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.166667,0,0.2,0,0.155172,0.272727,0,0.181818,0.272727,0.25,0.2,0.328244,0.368124,0.434047,0.075589,0.159091,0.19349,0.335,0.075589,0.159629,0.193925,0.193215,0.35,0.594595,0.348432,0.133534,0.264463,0,0.093832,0.264463,0.318681,0.164557,0.311475,0.380235,0.415066,0.173453,0.280352,0.316327,0.354352,0.173454,0.283809,0.3,0.32659,0.343273,0.554404,0.285467,0.041176,0.07177,0,0.051181,0.075306,0.098039,0.069767,0.098573,0.090026,0.060077,0.034633,0.060419,0.06382,0.122731,0.034633,0.06075,0.058797,0.067132,0.074176,0.077368,0.097502,_TRUE
0,0,0.041667,0,0,0,0,0,0.013514,0.03,0,0,0,0,0,0,0,0.25,0,0,0,0,0.1,0,0,0,0,0.166667,0,0.2,0.222222,0,0,0,0,0,0,0,0.01145,0.027608,0.027907,0.000037,0,0.003617,0.335,0.000037,0.00101,0.002336,0.004425,0.008333,0.081081,0.013937,0,0,0,0,0,0,0,0.027322,0.03143,0.026067,0.000122,0,0.010648,0.23801,0.000122,0.002364,0.004598,0.014451,0.010171,0.103627,0.033833,0,0.001914,0,0,0.003503,0.004902,0.005814,0.002162,0.00186,0.000943,0.000006,0,0.000537,0.020609,0.000006,0.000127,0.000225,0.000743,0.000549,0.003615,0.00347,FALSE
0,0,0.166667,0,0.9,0,0,0,0.09009,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224138,0.75,0.916667,0.136364,0.75,0.636364,1,0.958015,1,0.763163,1,1,1,0.335,1,1,1,1,1,0.648649,0.982578,0.164659,0.407134,0.521739,0.050145,0.407134,0.48583,0.319787,0.534081,0.574874,0.61539,0.784193,0.705473,0.685938,0.112181,0.784193,0.710064,0.696189,0.679495,0.581356,0.654486,0.475445,0.080392,0.166507,0.333333,0.043307,0.168126,0.215686,0.168605,0.267618,0.215507,0.141032,0.247917,0.240723,0.219119,0.06152,0.247916,0.240653,0.21604,0.22115,0.198901,0.144613,0.253296,_TRUE
0,0,0.625,0,0.82,0,0,0,0.031532,0.07,0,0,0,0,0,0,0,0,0.403482,0.6,0.157729,0,0.4,0.044776,0.158392,0.252366,0.166667,0.333333,0.2,0.4,0.111111,0.224138,0.295455,0,0.522727,0.295455,0.272727,0.44,0.30916,0.216617,0.580465,0.125333,0.162879,0.198915,0.335,0.125333,0.164767,0.196262,0.20059,0.291667,0.702703,0.41115,0.174412,0.198347,0,0.309336,0.198347,0.244898,0.238698,0.24356,0.274475,0.326875,0.18123,0.18543,0.214476,0.543517,0.18123,0.193179,0.216749,0.213047,0.248464,0.426351,0.279123,0.031373,0.032536,0,0.098425,0.035026,0.046569,0.049419,0.044963,0.037908,0.027599,0.021108,0.023311,0.025242,0.109812,0.021108,0.024121,0.02478,0.025546,0.031319,0.034707,0.055517,_TRUE
0,0,0.208333,0,0.78,0,0,0,0.063063,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222,0,0.045455,0,0,0.045455,0.045455,0,0.007634,0.027608,0.027907,0.000037,0,0.003617,1,0.000037,0.00101,0.002336,0.004425,0.008333,0.081081,0.15331,0,0.028335,0,0,0.028335,0.037677,0,0.003513,0.017791,0.011171,0.000039,0,0.003803,0.279371,0.000039,0.000934,0.002956,0.004335,0.006539,0.031088,0.298155,0,0.020096,0,0,0.029772,0.041667,0.037791,0.001297,0.004914,0.001886,0.000009,0,0.000895,0.112888,0.000009,0.000233,0.000676,0.00104,0.001648,0.005061,0.118668,FALSE
0,0,0.208333,0.166667,0,0,0,0.333333,0.045045,0.05,0,0,0,0,0,0,0,0.25,0,0,0,0,0.1,0,0,0,0,0.166667,0,0.2,0.222222,0.344828,0.159091,0,0.068182,0.159091,0.159091,0,0.244275,0.343935,0.337674,0.05981,0.136364,0.168174,0.035,0.05981,0.135173,0.184579,0.157817,0.308333,0.459459,0.313589,0.427309,0.257851,0,0.069291,0.257851,0.342857,0,0.406557,0.443598,0.333235,0.19544,0.354967,0.379059,0.027709,0.19544,0.352379,0.405517,0.362428,0.421082,0.410363,0.428835,0.054902,0.028708,0,0.015748,0.029772,0.041667,0.011628,0.05361,0.043762,0.020097,0.01626,0.031874,0.031865,0.003999,0.01626,0.031428,0.033116,0.031041,0.037912,0.023861,0.060028,FALSE
1,0,0.208333,0,1,0.2,0,0,0.036036,0.08,0,0,0,0,0,0,0,0.25,0,0,0,0,0.1,0,0,0,0,0.166667,0,0.2,0.222222,0.051724,0.045455,0,0.022727,0.045455,0.045455,0,0.114504,0.190977,0.183814,0.011086,0.045455,0.067812,0.095,0.011085,0.046011,0.065421,0.069322,0.141667,0.324324,0.121951,0.114458,0.086777,0,0.010827,0.086777,0.115385,0,0.19877,0.277271,0.24496,0.035349,0.115894,0.159051,0.095915,0.035348,0.11835,0.144828,0.167991,0.205964,0.443005,0.201413,0.023529,0.020096,0,0.003937,0.024518,0.034314,0.020349,0.041937,0.043765,0.023637,0.004705,0.016651,0.021393,0.022147,0.004705,0.016889,0.018923,0.023021,0.02967,0.041215,0.046495,FALSE
0,0,0.375,0.166667,0.93,0,0,0.333333,0.220721,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155172,0.125,0,0.045455,0.136364,0.113636,0.08,0.328244,0.44064,0.498977,0.188461,0.287879,0.327306,0.335,0.188461,0.28817,0.324766,0.328909,0.475,0.594595,0.344948,0.049053,0.038961,0,0.012373,0.042503,0.047096,0.0217,0.101874,0.181577,0.161315,0.133415,0.143804,0.154772,0.564071,0.133416,0.150064,0.147783,0.159166,0.148207,0.248705,0.091531,0.017647,0.022967,0,0.007874,0.033275,0.044118,0.043605,0.037613,0.050156,0.02724,0.031078,0.036156,0.03643,0.22793,0.031079,0.037475,0.033791,0.03817,0.037363,0.040492,0.039556,_TRUE
1,0,0.791667,0,0.9,0,0,0,0.157658,0.35,0,0,0,0,0,0,0,0,0.359576,0.4,0.062434,0,0.3,0.089552,0.061466,0.149842,0.166667,0.333333,0.2,0.4,0,0.206897,0.136364,0,0.227273,0.136364,0.136364,0.08,0.183206,0.379053,0.287814,0.053952,0.143939,0.176311,0.5,0.053952,0.143005,0.165888,0.182891,0.325,0.459459,0.247387,0.074125,0.073672,0,0.049494,0.076505,0.094192,0.01736,0.126464,0.325049,0.218095,0.042636,0.114286,0.152263,0.479574,0.042637,0.117542,0.148177,0.154831,0.21272,0.367728,0.137387,0.066667,0.082297,0,0.07874,0.10683,0.144608,0.110465,0.116732,0.224467,0.092072,0.02483,0.071836,0.089599,0.484466,0.02483,0.073384,0.084704,0.092826,0.134066,0.149675,0.143303,_TRUE
0,0,0.375,0,0,0,0,0,0.081081,0.18,0,0,0,0,0,0,0,0.25,0,0,0,0,0.1,0,0,0,0,0.166667,0,0.2,0.222222,0.103448,0.272727,0.416667,0.409091,0.272727,0.227273,0.36,0.324427,0.340878,0.53693,0.168766,0.238636,0.274864,0.105,0.168766,0.239855,0.259346,0.284661,0.416667,0.702703,0.351916,0.025435,0.066116,0.144928,0.10105,0.066116,0.07326,0.075949,0.172131,0.349331,0.295537,0.10462,0.161883,0.196392,0.181765,0.10462,0.16376,0.191571,0.199422,0.276314,0.511226,0.19736,0.011765,0.039234,0.087719,0.082677,0.050788,0.066176,0.075581,0.081712,0.124064,0.064165,0.031334,0.052331,0.059434,0.094432,0.031334,0.05258,0.056319,0.061488,0.08956,0.107014,0.103053,_TRUE
0.3,0,0.583333,0.5,0.87,1,0,0.333333,0.274775,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.166667,0,0.2,0.222222,0.275862,0.545455,0.666667,0.204545,0.545455,0.545455,0.72,0.442748,0.438568,0.564837,0.227361,0.306818,0.362568,0.5,0.227361,0.30718,0.310748,0.39528,0.383333,0.567568,0.515679,0.274005,0.441773,0.284585,0.102362,0.441773,0.551449,0.359033,0.445604,0.518844,0.530146,0.271362,0.388922,0.444059,0.201033,0.271362,0.392441,0.395611,0.474514,0.402219,0.63024,0.431949,0.154902,0.207656,0.210526,0.102362,0.208406,0.276961,0.212209,0.258539,0.225213,0.14068,0.099335,0.153663,0.16425,0.127653,0.099335,0.154006,0.142149,0.178821,0.159341,0.161244,0.267176,FALSE
0.83,0,0.125,0.166667,1,0,0,0.333333,0.171171,0.11,0,0,0,0,0,0,0,0,0.403482,0.6,0.157729,0,0.4,1,0.158392,0.252366,0.166667,0.5,0.2,0.6,0.111111,0,0,0,0,0,0,0,0,0.040091,0.027907,0.000054,0,0.004521,0.335,0.000054,0.001466,0.004673,0.004425,0.016667,0.081081,0.010453,0,0,0,0,0,0,0,0,0.128395,0.0782,0.000497,0,0.025555,0.714032,0.000499,0.009652,0.024828,0.026012,0.054924,0.186529,0.017762,0,0.003828,0,0,0.007005,0.009804,0.011628,0,0.012666,0.004716,0.000041,0,0.002148,0.103045,0.000041,0.000861,0.002027,0.002228,0.004945,0.010846,0.003817,FALSE
0,0,0.25,0.333333,0.74,0,0,0.666667,0.216216,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.166667,0,0.2,0,0.051724,0.090909,0,0,0.090909,0.090909,0,0.103053,0.135502,0.348837,0.028313,0.060606,0.089512,1,0.028313,0.061937,0.093458,0.087021,0.133333,0.432432,0.114983,0.032702,0.080283,0,0,0.080283,0.087912,0,0.110851,0.194154,0.292194,0.03377,0.078209,0.117379,0.317178,0.033771,0.080171,0.11757,0.117258,0.140942,0.414508,0.114187,0.017647,0.051675,0,0,0.064799,0.083333,0.05814,0.061392,0.080445,0.074012,0.0118,0.029496,0.041443,0.192249,0.0118,0.030031,0.040324,0.04218,0.053297,0.101229,0.072519,_TRUE
0.17,0,0.583333,0.5,0.94,0,0,0.333333,0.891892,0.24,0,0,0,0,0,0,0,0,0.403482,0.6,0.157729,0,0.4,0.059701,0.158392,0.252366,0.166667,0.5,0.2,0.6,0,0.396552,0.602273,0.25,0.431818,0.613636,0.590909,0.68,0.660305,0.744484,0.492465,0.240116,0.424242,0.471067,0.335,0.240116,0.4228,0.411215,0.50885,0.566667,0.486486,0.752613,0.3954,0.324568,0.071146,0.279528,0.329076,0.305694,0.131185,0.413562,0.535746,0.420074,0.239646,0.373269,0.416472,0.340545,0.239646,0.379268,0.399373,0.42722,0.417476,0.531324,0.44579,0.223529,0.157895,0.052632,0.279528,0.164623,0.176471,0.116279,0.239948,0.23255,0.111471,0.087724,0.147479,0.154046,0.216241,0.087725,0.148836,0.143501,0.160998,0.165385,0.135936,0.275503,_TRUE
0,0,0.5,0.166667,0.8,0,0,0.333333,0.166667,0.1,0,0,0,0,0,0,0,0,0.403482,0.4,0.105152,0,0.4,0.059701,0.104019,0.252366,0.166667,0.333333,0.2,0.4,0.111111,0.12069,0.136364,0,0.022727,0.136364,0.136364,0.08,0.175573,0.255413,0.48614,0.049095,0.075758,0.107595,0.5,0.049095,0.07708,0.102804,0.110619,0.175,0.513514,0.1777,0.15261,0.192837,0,0.019248,0.198347,0.249084,0.06751,0.287796,0.380771,0.445275,0.110611,0.206034,0.265602,0.400237,0.110611,0.211607,0.252874,0.273603,0.298351,0.559586,0.279123,0.035294,0.041148,0,0.007874,0.045534,0.061275,0.034884,0.06831,0.067615,0.048337,0.016564,0.033302,0.04019,0.103968,0.016564,0.033971,0.037171,0.04218,0.048352,0.058568,0.071478,FALSE
0,0,0.208333,0.333333,0,0,0,0.666667,0.27027,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017241,0.045455,0,0.022727,0.045455,0.045455,0,0.080153,0.125194,0.325581,0.022793,0.05303,0.079566,0.165,0.022793,0.053423,0.081776,0.078171,0.116667,0.378378,0.087108,0.015261,0.079339,0,0.017323,0.079339,0.105495,0,0.127869,0.190523,0.306126,0.055256,0.111258,0.145874,0.106572,0.055255,0.111764,0.146207,0.145665,0.170874,0.422798,0.119262,0.001961,0.011483,0,0.003937,0.014011,0.019608,0.011628,0.016861,0.018795,0.018462,0.004597,0.00999,0.012263,0.01538,0.004597,0.009968,0.01194,0.012476,0.015385,0.024584,0.017696,FALSE
0,0,0.458333,0.166667,0.8,0.2,0,0.333333,0.126126,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.166667,0,0.2,0,0.224138,0.136364,0,0.090909,0.136364,0.113636,0.16,0.209924,0.249871,0.352372,0.053301,0.113636,0.141049,0.5,0.053301,0.115402,0.14486,0.138643,0.3,0.594595,0.247387,0.213655,0.185124,0,0.103937,0.185124,0.237363,0.131646,0.27541,0.370396,0.35096,0.089028,0.192495,0.244898,0.365897,0.089028,0.197147,0.225287,0.257225,0.28479,0.493264,0.274894,0.082353,0.066986,0,0.070866,0.073555,0.10049,0.078488,0.108949,0.109621,0.063498,0.02222,0.051855,0.061762,0.158413,0.02222,0.05275,0.055193,0.066092,0.076923,0.086045,0.117627,_TRUE
0,0,0.541667,0.166667,0.75,0,0,0.333333,0.162162,0.08,0,0,0,0,0,0,0,0,0.403482,0.4,0.105152,0,0.4,0.104478,0.104019,0.252366,0.166667,0.333333,0.2,0.4,0.222222,0.206897,0.204545,0,0.090909,0.204545,0.204545,0.08,0.290076,0.52305,0.274791,0.067817,0.189394,0.221519,0.5,0.067817,0.18834,0.224299,0.219764,0.433333,0.432432,0.320557,0.15261,0.136364,0,0.075787,0.136364,0.181319,0.037975,0.231557,0.414967,0.24281,0.095101,0.208609,0.234916,0.534192,0.095101,0.211382,0.236207,0.234104,0.31276,0.396373,0.236303,0.031373,0.027751,0,0.027559,0.031524,0.044118,0.026163,0.048854,0.0655,0.02343,0.012659,0.029971,0.031597,0.123347,0.012659,0.030165,0.030863,0.032081,0.045055,0.036876,0.054129,_TRUE
0,0,0,0,0,0,0,0,0.045045,0.1,0,0,0,0,0,0,0,0,0.359576,0.4,0.062434,0,0.3,1,0.061466,0.149842,0.166667,0.333333,0.2,0.4,0.111111,0,0,0,0,0,0,0,0,0.027608,0.027907,0.000037,0,0.003617,0.5,0.000037,0.00101,0.002336,0.004425,0.008333,0.081081,0.010453,0,0,0,0,0,0,0,0,0.087448,0.060822,0.000218,0,0.017746,0.948491,0.000217,0.005171,0.013793,0.020231,0.030513,0.145078,0.029604,0,0.001914,0,0,0.003503,0.004902,0.005814,0,0.005176,0.002201,0.000011,0,0.000895,0.082129,0.000011,0.000277,0.000676,0.00104,0.001648,0.005061,0.003123,FALSE
0,0,0,0,0.98,0,0,0,0.166667,0.34,0,0,0,0,0,0,0,0,0.403482,0.6,0.157729,0,0.4,1,0.158392,0.252366,0.166667,0.5,0.2,0.6,0,0,0,0,0,0,0,0,0,0.027608,0.027907,0.000037,0,0.003617,0.335,0.000037,0.00101,0.002336,0.004425,0.008333,0.081081,0,0,0,0,0,0,0,0,0,0.094288,0.0782,0.000365,0,0.021295,0.714032,0.000367,0.007092,0.013793,0.026012,0.030513,0.186529,0,0,0,0,0,0,0,0,0,0.00186,0.000943,0.000006,0,0.000358,0.020609,0.000006,0.000127,0.000225,0.000446,0.000549,0.002169,0,FALSE
0,0,0.416667,0,0.96,0,0,0,0.441441,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.166667,0,0.2,0.111111,1,0.590909,0,0.113636,0.590909,0.386364,0.8,0.522901,0.543821,1,0.543187,0.439394,0.481013,0.335,0.543187,0.441186,0.502336,0.486726,0.616667,0.837838,0.529617,0.397099,0.479676,0,0.027398,0.479676,0.418479,0.382847,0.353797,0.517177,0.845982,0.613261,0.568185,0.606921,0.168014,0.613261,0.572051,0.624771,0.5957,0.566673,0.877445,0.360556,1,1,0,0.122047,1,1,1,0.914397,1,1,1,1,1,0.475238,1,1,1,1,1,1,1,_TRUE
